CustomerID,segment_id,segment_name,monetary,frequency,recency_days,tenure_days,risk_prob,risk_score,value_score,priority_score
16764,0,Frequent Budget Buyers,2799.25,13,4,139,0.0075,0.8,58.1,0.4
13525,0,Frequent Budget Buyers,628.78,2,15,233,0.01,1.0,44.5,0.4
18184,0,Frequent Budget Buyers,49.8,1,15,0,0.02,2.0,21.6,0.4
12462,0,Frequent Budget Buyers,1189.59,2,19,284,0.0075,0.8,50.3,0.4
18205,0,Frequent Budget Buyers,517.36,2,36,38,0.01,1.0,42.7,0.4
15276,0,Frequent Budget Buyers,135.31,1,66,0,0.0125,1.2,30.6,0.4
13810,0,Frequent Budget Buyers,1499.01,3,29,27,0.0075,0.8,52.4,0.4
17015,0,Frequent Budget Buyers,1842.56,3,29,156,0.0075,0.8,54.3,0.4
13828,0,Frequent Budget Buyers,209.49,1,22,0,0.0125,1.2,34.5,0.4
17054,0,Frequent Budget Buyers,1356.33,5,28,216,0.0075,0.8,51.5,0.4
13519,0,Frequent Budget Buyers,122.75,1,78,0,0.015,1.5,29.7,0.4
13518,0,Frequent Budget Buyers,659.4399999999999,1,86,0,0.01,1.0,44.9,0.4
17082,0,Frequent Budget Buyers,2003.85,2,33,285,0.0075,0.8,55.0,0.4
17081,0,Frequent Budget Buyers,290.16,2,25,20,0.01,1.0,37.5,0.4
17080,0,Frequent Budget Buyers,287.62,2,22,247,0.01,1.0,37.4,0.4
13877,0,Frequent Budget Buyers,117.24,1,86,0,0.015,1.5,29.3,0.4
16653,0,Frequent Budget Buyers,1212.66,2,16,55,0.0075,0.8,50.5,0.4
15125,0,Frequent Budget Buyers,11528.48,15,25,245,0.005,0.5,71.0,0.4
15123,0,Frequent Budget Buyers,2199.31,2,7,198,0.0075,0.8,55.9,0.4
18192,0,Frequent Budget Buyers,957.97,1,72,0,0.0075,0.8,48.3,0.4
18189,0,Frequent Budget Buyers,1090.24,2,78,190,0.0075,0.8,49.5,0.4
17109,0,Frequent Budget Buyers,885.04,6,29,203,0.0075,0.8,47.6,0.4
17088,0,Frequent Budget Buyers,1991.01,4,28,225,0.0075,0.8,55.0,0.4
13471,0,Frequent Budget Buyers,2531.58,4,1,46,0.0075,0.8,57.2,0.4
16629,0,Frequent Budget Buyers,417.73,2,74,22,0.01,1.0,40.8,0.4
13914,0,Frequent Budget Buyers,626.45,2,12,24,0.01,1.0,44.5,0.4
17114,0,Frequent Budget Buyers,808.62,8,6,329,0.0075,0.8,46.8,0.4
13450,0,Frequent Budget Buyers,2043.7199999999998,6,27,191,0.0075,0.8,55.2,0.4
16584,0,Frequent Budget Buyers,936.08,2,80,174,0.0075,0.8,48.1,0.4
16571,1,High Value At-Risk,1421.69,3,27,255,0.0075,0.8,51.9,0.4
17144,0,Frequent Budget Buyers,984.57,2,1,83,0.0075,0.8,48.6,0.4
13427,0,Frequent Budget Buyers,582.6,3,19,195,0.01,1.0,43.8,0.4
16566,0,Frequent Budget Buyers,614.66,5,15,277,0.01,1.0,44.3,0.4
18164,0,Frequent Budget Buyers,399.65000000000003,1,37,0,0.01,1.0,40.4,0.4
12452,0,Frequent Budget Buyers,430.57,2,17,0,0.01,1.0,41.0,0.4
13954,1,High Value At-Risk,439.92,2,2,69,0.01,1.0,41.2,0.4
17163,0,Frequent Budget Buyers,293.1,2,22,56,0.01,1.0,37.6,0.4
17190,0,Frequent Budget Buyers,444.74,2,59,148,0.01,1.0,41.3,0.4
16516,0,Frequent Budget Buyers,101.69999999999999,1,30,0,0.015,1.5,28.0,0.4
16511,0,Frequent Budget Buyers,950.26,3,22,244,0.0075,0.8,48.2,0.4
16500,0,Frequent Budget Buyers,400.86,6,5,326,0.01,1.0,40.4,0.4
14038,0,Frequent Budget Buyers,1560.38,3,78,128,0.0075,0.8,52.8,0.4
13364,1,High Value At-Risk,134.95999999999998,1,71,0,0.0125,1.2,30.5,0.4
16463,0,Frequent Budget Buyers,1422.4,4,21,182,0.0075,0.8,51.9,0.4
16462,1,High Value At-Risk,136.0,3,74,210,0.0125,1.2,30.6,0.4
13340,0,Frequent Budget Buyers,10736.48,7,45,231,0.005,0.5,70.3,0.4
16445,0,Frequent Budget Buyers,230.51,1,34,0,0.0125,1.2,35.4,0.4
16444,0,Frequent Budget Buyers,654.67,4,46,218,0.01,1.0,44.9,0.4
18149,0,Frequent Budget Buyers,612.0799999999999,3,51,222,0.01,1.0,44.2,0.4
15341,0,Frequent Budget Buyers,2020.52,1,81,0,0.0075,0.8,55.1,0.4
16414,0,Frequent Budget Buyers,126.25,2,22,258,0.0125,1.2,29.9,0.4
16406,0,Frequent Budget Buyers,163.07,1,19,0,0.0125,1.2,32.2,0.4
13321,0,Frequent Budget Buyers,567.36,2,72,14,0.01,1.0,43.6,0.4
16369,0,Frequent Budget Buyers,1553.66,3,18,178,0.0075,0.8,52.7,0.4
14141,0,Frequent Budget Buyers,915.13,4,3,102,0.0075,0.8,47.9,0.4
13220,0,Frequent Budget Buyers,819.2900000000001,4,78,158,0.0075,0.8,46.9,0.4
13260,0,Frequent Budget Buyers,557.62,1,61,0,0.01,1.0,43.4,0.4
16325,0,Frequent Budget Buyers,594.24,3,47,198,0.01,1.0,44.0,0.4
17361,0,Frequent Budget Buyers,488.2,3,49,242,0.01,1.0,42.2,0.4
17360,0,Frequent Budget Buyers,585.79,3,17,166,0.01,1.0,43.8,0.4
17354,0,Frequent Budget Buyers,1393.06,1,51,0,0.0075,0.8,51.7,0.4
17351,0,Frequent Budget Buyers,587.15,3,36,237,0.01,1.0,43.9,0.4
13233,0,Frequent Budget Buyers,605.12,2,74,261,0.01,1.0,44.1,0.4
13224,0,Frequent Budget Buyers,2155.95,2,60,91,0.0075,0.8,55.7,0.4
13213,0,Frequent Budget Buyers,1520.58,5,57,142,0.0075,0.8,52.5,0.4
13208,0,Frequent Budget Buyers,1223.9,6,59,250,0.0075,0.8,50.5,0.4
13203,0,Frequent Budget Buyers,869.46,4,10,232,0.0075,0.8,47.4,0.4
12477,0,Frequent Budget Buyers,13219.74,6,23,278,0.005,0.5,72.2,0.4
15065,0,Frequent Budget Buyers,3158.13,4,38,253,0.0075,0.8,59.2,0.4
13186,0,Frequent Budget Buyers,1575.89,3,40,89,0.0075,0.8,52.8,0.4
14233,0,Frequent Budget Buyers,1462.72,4,49,268,0.0075,0.8,52.2,0.4
13157,0,Frequent Budget Buyers,1741.22,4,49,248,0.0075,0.8,53.8,0.4
16243,0,Frequent Budget Buyers,409.1,2,34,21,0.01,1.0,40.6,0.4
16225,0,Frequent Budget Buyers,1096.32,5,45,232,0.0075,0.8,49.5,0.4
16224,0,Frequent Budget Buyers,1295.3,4,57,192,0.0075,0.8,51.1,0.4
13189,0,Frequent Budget Buyers,260.68,2,19,96,0.01,1.0,36.5,0.4
16209,0,Frequent Budget Buyers,2262.62,5,89,157,0.0075,0.8,56.1,0.4
17442,0,Frequent Budget Buyers,2248.56,6,37,253,0.0075,0.8,56.1,0.4
13159,0,Frequent Budget Buyers,1437.85,4,9,106,0.0075,0.8,52.0,0.4
16200,0,Frequent Budget Buyers,1080.6200000000001,2,4,159,0.0075,0.8,49.4,0.4
18101,0,Frequent Budget Buyers,223.65,2,11,132,0.0125,1.2,35.1,0.4
15051,0,Frequent Budget Buyers,1391.61,3,23,127,0.0075,0.8,51.7,0.4
15050,0,Frequent Budget Buyers,1782.09,3,25,46,0.0075,0.8,54.0,0.4
17469,0,Frequent Budget Buyers,1870.97,5,16,188,0.0075,0.8,54.4,0.4
16171,0,Frequent Budget Buyers,73.2,1,59,0,0.015,1.5,25.0,0.4
14300,0,Frequent Budget Buyers,43.2,1,19,0,0.0175,1.8,20.3,0.4
14332,0,Frequent Budget Buyers,866.31,3,23,125,0.0075,0.8,47.4,0.4
14349,0,Frequent Budget Buyers,133.5,1,10,0,0.0125,1.2,30.4,0.4
14341,0,Frequent Budget Buyers,2182.28,8,45,273,0.0075,0.8,55.8,0.4
16149,0,Frequent Budget Buyers,280.52,2,5,137,0.01,1.0,37.2,0.4
14387,0,Frequent Budget Buyers,1770.56,3,33,76,0.0075,0.8,53.9,0.4
14383,0,Frequent Budget Buyers,1247.69,3,38,125,0.0075,0.8,50.7,0.4
16103,0,Frequent Budget Buyers,1429.64,6,7,226,0.0075,0.8,52.0,0.4
17523,0,Frequent Budget Buyers,652.74,4,11,7,0.01,1.0,44.8,0.4
17562,0,Frequent Budget Buyers,1122.38,7,14,159,0.0075,0.8,49.8,0.4
16098,0,Frequent Budget Buyers,2005.63,7,88,286,0.0075,0.8,55.0,0.4
15434,0,Frequent Budget Buyers,1041.48,5,8,191,0.0075,0.8,49.1,0.4
15406,0,Frequent Budget Buyers,510.71000000000004,2,31,269,0.01,1.0,42.6,0.4
17557,0,Frequent Budget Buyers,541.46,3,14,66,0.01,1.0,43.1,0.4
17545,0,Frequent Budget Buyers,645.96,3,43,0,0.01,1.0,44.7,0.4
14427,0,Frequent Budget Buyers,363.34000000000003,2,50,13,0.01,1.0,39.5,0.4
14424,0,Frequent Budget Buyers,322.08,1,18,0,0.01,1.0,38.4,0.4
16076,0,Frequent Budget Buyers,2234.73,10,3,205,0.0075,0.8,56.0,0.4
16056,0,Frequent Budget Buyers,664.85,1,45,0,0.01,1.0,45.0,0.4
16053,0,Frequent Budget Buyers,1511.95,2,33,89,0.0075,0.8,52.5,0.4
17573,0,Frequent Budget Buyers,380.6,3,29,64,0.01,1.0,39.9,0.4
17614,0,Frequent Budget Buyers,390.07,1,57,0,0.01,1.0,40.2,0.4
16040,0,Frequent Budget Buyers,1313.55,3,65,203,0.0075,0.8,51.2,0.4
14474,0,Frequent Budget Buyers,547.66,1,46,0,0.01,1.0,43.2,0.4
17594,0,Frequent Budget Buyers,993.18,2,85,169,0.0075,0.8,48.6,0.4
15992,0,Frequent Budget Buyers,41.989999999999995,1,4,0,0.02,2.0,20.1,0.4
16029,0,Frequent Budget Buyers,81024.84,63,39,335,0.005,0.5,88.7,0.4
12560,0,Frequent Budget Buyers,2134.01,3,5,137,0.0075,0.8,55.6,0.4
12550,0,Frequent Budget Buyers,964.83,1,79,0,0.0075,0.8,48.4,0.4
15006,0,Frequent Budget Buyers,502.09,1,51,0,0.01,1.0,42.4,0.4
15436,0,Frequent Budget Buyers,1122.53,3,12,221,0.0075,0.8,49.8,0.4
17636,1,High Value At-Risk,285.56,1,19,0,0.01,1.0,37.3,0.4
12990,0,Frequent Budget Buyers,409.5,3,31,278,0.01,1.0,40.6,0.4
14493,0,Frequent Budget Buyers,2383.2400000000002,5,7,147,0.0075,0.8,56.6,0.4
17653,0,Frequent Budget Buyers,1207.56,4,37,83,0.0075,0.8,50.4,0.4
17647,0,Frequent Budget Buyers,133.06,1,65,0,0.0125,1.2,30.4,0.4
17676,0,Frequent Budget Buyers,1387.68,6,4,362,0.0075,0.8,51.7,0.4
14555,0,Frequent Budget Buyers,324.14,2,57,244,0.01,1.0,38.5,0.4
14554,0,Frequent Budget Buyers,2381.04,4,10,42,0.0075,0.8,56.6,0.4
17712,0,Frequent Budget Buyers,522.91,1,45,0,0.01,1.0,42.8,0.4
12919,0,Frequent Budget Buyers,1335.19,6,8,161,0.0075,0.8,51.3,0.4
12912,0,Frequent Budget Buyers,1662.3,5,3,37,0.0075,0.8,53.3,0.4
14544,0,Frequent Budget Buyers,2024.45,2,24,337,0.0075,0.8,55.1,0.4
12886,0,Frequent Budget Buyers,1378.4,2,68,151,0.0075,0.8,51.6,0.4
15865,0,Frequent Budget Buyers,895.13,3,41,173,0.0075,0.8,47.7,0.4
15863,0,Frequent Budget Buyers,68.84,2,26,167,0.0175,1.8,24.5,0.4
12871,0,Frequent Budget Buyers,380.64,2,84,123,0.01,1.0,39.9,0.4
12865,0,Frequent Budget Buyers,1568.23,2,26,97,0.0075,0.8,52.8,0.4
15834,0,Frequent Budget Buyers,2233.75,4,70,206,0.0075,0.8,56.0,0.4
17768,0,Frequent Budget Buyers,2273.1800000000003,3,8,157,0.0075,0.8,56.2,0.4
14652,0,Frequent Budget Buyers,114.18,1,77,0,0.0125,1.2,29.0,0.4
17758,0,Frequent Budget Buyers,3456.7000000000003,8,19,230,0.0075,0.8,60.0,0.4
15801,0,Frequent Budget Buyers,1063.95,3,46,63,0.0075,0.8,49.3,0.4
14665,1,High Value At-Risk,1835.7,5,61,250,0.0075,0.8,54.2,0.4
12832,0,Frequent Budget Buyers,383.03,2,32,65,0.01,1.0,40.0,0.4
12828,0,Frequent Budget Buyers,1018.71,6,3,127,0.0075,0.8,48.9,0.4
12827,0,Frequent Budget Buyers,430.15000000000003,3,6,38,0.01,1.0,41.0,0.4
12794,0,Frequent Budget Buyers,860.41,2,53,45,0.0075,0.8,47.3,0.4
14720,0,Frequent Budget Buyers,663.81,3,6,120,0.01,1.0,45.0,0.4
14719,0,Frequent Budget Buyers,1602.13,5,2,247,0.0075,0.8,53.0,0.4
14716,0,Frequent Budget Buyers,329.68,2,43,105,0.01,1.0,38.6,0.4
18053,0,Frequent Budget Buyers,300.02,1,71,0,0.01,1.0,37.8,0.4
12584,1,High Value At-Risk,2338.15,9,4,276,0.0075,0.8,56.4,0.4
14713,0,Frequent Budget Buyers,2666.36,11,9,355,0.0075,0.8,57.6,0.4
17806,0,Frequent Budget Buyers,546.04,1,11,0,0.01,1.0,43.2,0.4
12748,0,Frequent Budget Buyers,33719.73,209,1,372,0.005,0.5,80.7,0.4
17841,0,Frequent Budget Buyers,40991.57,124,2,371,0.005,0.5,82.5,0.4
14744,0,Frequent Budget Buyers,1099.98,7,16,350,0.0075,0.8,49.6,0.4
12762,0,Frequent Budget Buyers,1898.52,2,8,17,0.0075,0.8,54.5,0.4
15681,1,High Value At-Risk,1426.16,5,25,255,0.0075,0.8,51.9,0.4
15675,0,Frequent Budget Buyers,323.69,3,81,198,0.01,1.0,38.5,0.4
15659,0,Frequent Budget Buyers,306.45,1,44,0,0.01,1.0,38.0,0.4
15651,0,Frequent Budget Buyers,646.3,3,37,223,0.01,1.0,44.7,0.4
15645,0,Frequent Budget Buyers,612.01,1,19,0,0.01,1.0,44.2,0.4
14798,0,Frequent Budget Buyers,173.74,3,53,257,0.0125,1.2,32.8,0.4
12576,0,Frequent Budget Buyers,1315.83,5,36,268,0.0075,0.8,51.2,0.4
15504,0,Frequent Budget Buyers,52.83,1,81,0,0.0175,1.8,22.1,0.4
15654,0,Frequent Budget Buyers,922.53,2,9,16,0.0075,0.8,48.0,0.4
12646,0,Frequent Budget Buyers,1346.97,2,5,44,0.0075,0.8,51.4,0.4
15598,0,Frequent Budget Buyers,240.68,1,53,0,0.0125,1.2,35.8,0.4
14859,0,Frequent Budget Buyers,1353.74,4,13,191,0.0075,0.8,51.5,0.4
14856,0,Frequent Budget Buyers,1311.3799999999999,3,36,20,0.0075,0.8,51.2,0.4
14852,0,Frequent Budget Buyers,2836.69,6,58,193,0.0075,0.8,58.2,0.4
17957,0,Frequent Budget Buyers,111.68,1,66,0,0.0125,1.2,28.8,0.4
14862,0,Frequent Budget Buyers,841.1999999999999,2,26,122,0.0075,0.8,47.1,0.4
14893,0,Frequent Budget Buyers,1237.8500000000001,2,10,2,0.0075,0.8,50.6,0.4
14887,0,Frequent Budget Buyers,1862.0,1,79,0,0.0075,0.8,54.4,0.4
15524,0,Frequent Budget Buyers,440.0,1,25,0,0.01,1.0,41.2,0.4
18001,0,Frequent Budget Buyers,417.23,2,12,74,0.01,1.0,40.8,0.4
15511,0,Frequent Budget Buyers,909.23,5,12,73,0.0075,0.8,47.8,0.4
14921,0,Frequent Budget Buyers,1316.07,2,30,171,0.0075,0.8,51.2,0.4
15205,0,Frequent Budget Buyers,653.24,2,85,42,0.01,1.0,44.8,0.4
18249,0,Frequent Budget Buyers,95.34,1,17,0,0.015,1.5,27.4,0.4
13658,0,Frequent Budget Buyers,2639.17,5,10,194,0.0075,0.8,57.5,0.4
12352,0,Frequent Budget Buyers,2506.04,8,36,260,0.0075,0.8,57.1,0.4
12364,0,Frequent Budget Buyers,1313.1,4,8,104,0.0075,0.8,51.2,0.4
16885,0,Frequent Budget Buyers,471.51,3,15,341,0.0075,0.8,41.9,0.3
18261,0,Frequent Budget Buyers,324.24,2,43,52,0.0075,0.8,38.5,0.3
18282,0,Frequent Budget Buyers,178.05,2,8,118,0.01,1.0,33.0,0.3
12408,0,Frequent Budget Buyers,2888.55,5,33,227,0.005,0.5,58.4,0.3
12403,1,High Value At-Risk,427.7,1,50,0,0.0075,0.8,41.0,0.3
12380,0,Frequent Budget Buyers,2724.81,4,22,164,0.005,0.5,57.8,0.3
12371,0,Frequent Budget Buyers,1887.96,2,45,14,0.005,0.5,54.5,0.3
13657,0,Frequent Budget Buyers,382.14,2,11,190,0.0075,0.8,40.0,0.3
13651,0,Frequent Budget Buyers,94.2,2,35,4,0.0125,1.2,27.3,0.3
18235,0,Frequent Budget Buyers,1796.48,3,72,145,0.005,0.5,54.0,0.3
12358,0,Frequent Budget Buyers,1168.06,2,2,149,0.005,0.5,50.1,0.3
17986,0,Frequent Budget Buyers,20.8,1,56,0,0.02,2.0,13.9,0.3
17979,0,Frequent Budget Buyers,757.71,4,36,224,0.0075,0.8,46.2,0.3
18030,0,Frequent Budget Buyers,230.64999999999998,2,4,38,0.0075,0.8,35.4,0.3
15531,0,Frequent Budget Buyers,2007.44,2,8,22,0.005,0.5,55.0,0.3
12603,0,Frequent Budget Buyers,739.1999999999999,1,22,0,0.0075,0.8,46.0,0.3
16906,0,Frequent Budget Buyers,579.77,4,82,166,0.0075,0.8,43.8,0.3
16895,0,Frequent Budget Buyers,219.14,1,65,0,0.0075,0.8,34.9,0.3
16880,0,Frequent Budget Buyers,1519.08,7,31,158,0.005,0.5,52.5,0.3
16929,0,Frequent Budget Buyers,1295.39,7,4,151,0.005,0.5,51.1,0.3
13669,0,Frequent Budget Buyers,218.55,2,51,98,0.01,1.0,34.9,0.3
13666,0,Frequent Budget Buyers,84.65,3,60,227,0.01,1.0,26.3,0.3
13695,0,Frequent Budget Buyers,2504.13,15,31,228,0.005,0.5,57.1,0.3
16836,0,Frequent Budget Buyers,251.87,2,40,76,0.0075,0.8,36.2,0.3
16825,0,Frequent Budget Buyers,775.1800000000001,2,39,147,0.0075,0.8,46.4,0.3
16824,0,Frequent Budget Buyers,460.64,2,16,148,0.0075,0.8,41.7,0.3
17974,0,Frequent Budget Buyers,740.79,3,25,194,0.0075,0.8,46.0,0.3
12657,1,High Value At-Risk,1643.18,4,11,67,0.005,0.5,53.2,0.3
14902,1,High Value At-Risk,332.66,1,26,0,0.0075,0.8,38.7,0.3
12613,0,Frequent Budget Buyers,3344.38,5,57,204,0.005,0.5,59.7,0.3
16936,0,Frequent Budget Buyers,262.68,1,26,0,0.0075,0.8,36.6,0.3
16953,0,Frequent Budget Buyers,20.8,1,30,0,0.02,2.0,13.9,0.3
13607,0,Frequent Budget Buyers,678.01,1,40,0,0.0075,0.8,45.2,0.3
17386,0,Frequent Budget Buyers,2686.42,6,8,157,0.005,0.5,57.7,0.3
16211,0,Frequent Budget Buyers,547.02,1,89,0,0.0075,0.8,43.2,0.3
15376,0,Frequent Budget Buyers,1233.3600000000001,3,40,182,0.005,0.5,50.6,0.3
13139,0,Frequent Budget Buyers,5064.94,7,16,243,0.005,0.5,63.5,0.3
17451,0,Frequent Budget Buyers,1721.4,7,1,104,0.005,0.5,53.6,0.3
16201,0,Frequent Budget Buyers,1863.47,4,3,106,0.005,0.5,54.4,0.3
16189,0,Frequent Budget Buyers,215.48,2,16,69,0.0075,0.8,34.8,0.3
18110,0,Frequent Budget Buyers,236.3,1,20,0,0.0075,0.8,35.6,0.3
15380,0,Frequent Budget Buyers,1690.2600000000002,5,9,356,0.005,0.5,53.5,0.3
15059,0,Frequent Budget Buyers,1337.72,9,41,293,0.005,0.5,51.4,0.3
15101,0,Frequent Budget Buyers,317.53,2,9,350,0.0075,0.8,38.3,0.3
16308,0,Frequent Budget Buyers,2560.0,4,38,223,0.005,0.5,57.3,0.3
13606,0,Frequent Budget Buyers,280.53999999999996,3,29,282,0.0075,0.8,37.2,0.3
13721,0,Frequent Budget Buyers,524.14,1,36,0,0.0075,0.8,42.8,0.3
14860,0,Frequent Budget Buyers,170.32,1,19,0,0.01,1.0,32.6,0.3
14849,0,Frequent Budget Buyers,7930.54,25,22,351,0.005,0.5,67.5,0.3
15626,0,Frequent Budget Buyers,675.8,2,75,254,0.0075,0.8,45.1,0.3
12633,0,Frequent Budget Buyers,2163.98,4,59,229,0.005,0.5,55.7,0.3
15582,0,Frequent Budget Buyers,682.9100000000001,3,25,195,0.0075,0.8,45.2,0.3
13743,0,Frequent Budget Buyers,1341.6,7,3,256,0.005,0.5,51.4,0.3
13735,0,Frequent Budget Buyers,2885.2400000000002,4,25,209,0.005,0.5,58.3,0.3
13588,0,Frequent Budget Buyers,2478.95,9,16,239,0.005,0.5,57.0,0.3
13771,0,Frequent Budget Buyers,2634.45,4,64,182,0.005,0.5,57.5,0.3
13760,0,Frequent Budget Buyers,286.79,2,54,202,0.0075,0.8,37.4,0.3
13573,0,Frequent Budget Buyers,294.4,2,50,202,0.0075,0.8,37.6,0.3
13571,0,Frequent Budget Buyers,2092.32,12,13,240,0.005,0.5,55.4,0.3
12670,0,Frequent Budget Buyers,2996.05,5,10,222,0.005,0.5,58.7,0.3
13562,0,Frequent Budget Buyers,1799.33,3,82,163,0.005,0.5,54.1,0.3
16184,0,Frequent Budget Buyers,1158.79,6,64,147,0.005,0.5,50.0,0.3
16181,0,Frequent Budget Buyers,305.54,1,73,0,0.0075,0.8,37.9,0.3
13110,0,Frequent Budget Buyers,1488.67,7,31,279,0.005,0.5,52.3,0.3
16173,0,Frequent Budget Buyers,1418.32,6,16,82,0.005,0.5,51.9,0.3
16311,0,Frequent Budget Buyers,616.26,2,18,31,0.0075,0.8,44.3,0.3
12491,0,Frequent Budget Buyers,460.40000000000003,1,39,0,0.0075,0.8,41.7,0.3
13145,0,Frequent Budget Buyers,618.52,4,40,332,0.0075,0.8,44.3,0.3
17503,0,Frequent Budget Buyers,558.96,2,3,35,0.0075,0.8,43.4,0.3
17321,0,Frequent Budget Buyers,700.86,2,8,59,0.0075,0.8,45.5,0.3
13555,0,Frequent Budget Buyers,4149.28,4,74,128,0.005,0.5,61.7,0.3
16996,0,Frequent Budget Buyers,1456.96,6,30,323,0.005,0.5,52.1,0.3
17024,0,Frequent Budget Buyers,95.85,3,45,112,0.0125,1.2,27.4,0.3
14954,0,Frequent Budget Buyers,336.17,1,12,0,0.0075,0.8,38.8,0.3
17924,1,High Value At-Risk,2962.5,7,12,361,0.005,0.5,58.6,0.3
12700,0,Frequent Budget Buyers,4939.99,4,8,207,0.005,0.5,63.2,0.3
15622,0,Frequent Budget Buyers,3709.56,9,43,239,0.005,0.5,60.6,0.3
15619,0,Frequent Budget Buyers,336.40000000000003,1,11,0,0.0075,0.8,38.8,0.3
16357,0,Frequent Budget Buyers,658.88,3,33,180,0.0075,0.8,44.9,0.3
16345,0,Frequent Budget Buyers,575.41,1,44,0,0.0075,0.8,43.7,0.3
16341,0,Frequent Budget Buyers,1971.87,4,25,176,0.005,0.5,54.9,0.3
16127,0,Frequent Budget Buyers,656.25,1,39,0,0.0075,0.8,44.9,0.3
14335,0,Frequent Budget Buyers,468.26,2,16,80,0.0075,0.8,41.8,0.3
16379,0,Frequent Budget Buyers,2157.4,4,4,74,0.005,0.5,55.7,0.3
14379,0,Frequent Budget Buyers,348.1,2,44,251,0.0075,0.8,39.1,0.3
16110,0,Frequent Budget Buyers,1337.48,3,45,266,0.005,0.5,51.4,0.3
16104,0,Frequent Budget Buyers,302.36,1,62,0,0.0075,0.8,37.8,0.3
16360,0,Frequent Budget Buyers,3512.53,6,5,83,0.005,0.5,60.1,0.3
13271,0,Frequent Budget Buyers,217.38,1,37,0,0.0075,0.8,34.8,0.3
12464,0,Frequent Budget Buyers,1212.05,8,10,299,0.005,0.5,50.5,0.3
12463,0,Frequent Budget Buyers,1344.78,4,53,188,0.005,0.5,51.4,0.3
18210,0,Frequent Budget Buyers,2621.38,6,2,265,0.005,0.5,57.5,0.3
18209,0,Frequent Budget Buyers,139.10000000000002,1,29,0,0.01,1.0,30.8,0.3
14815,0,Frequent Budget Buyers,778.5,2,37,31,0.0075,0.8,46.4,0.3
17928,0,Frequent Budget Buyers,212.54,2,45,200,0.01,1.0,34.6,0.3
18045,0,Frequent Budget Buyers,189.4,1,45,0,0.01,1.0,33.6,0.3
18042,0,Frequent Budget Buyers,165.04999999999998,1,54,0,0.01,1.0,32.4,0.3
14960,0,Frequent Budget Buyers,221.27,2,8,162,0.0075,0.8,35.0,0.3
15427,0,Frequent Budget Buyers,1483.14,3,33,13,0.005,0.5,52.3,0.3
15426,0,Frequent Budget Buyers,1447.39,5,19,350,0.005,0.5,52.1,0.3
15423,0,Frequent Budget Buyers,43.5,1,38,0,0.015,1.5,20.4,0.3
15416,0,Frequent Budget Buyers,3984.32,4,65,218,0.005,0.5,61.3,0.3
15414,0,Frequent Budget Buyers,774.9000000000001,3,10,232,0.0075,0.8,46.4,0.3
14125,0,Frequent Budget Buyers,2740.43,3,11,67,0.005,0.5,57.9,0.3
14124,0,Frequent Budget Buyers,419.58000000000004,1,84,0,0.0075,0.8,40.8,0.3
14121,0,Frequent Budget Buyers,2780.15,4,4,56,0.005,0.5,58.0,0.3
14113,0,Frequent Budget Buyers,1840.42,4,4,351,0.005,0.5,54.3,0.3
14111,0,Frequent Budget Buyers,692.85,4,14,227,0.0075,0.8,45.4,0.3
15677,0,Frequent Budget Buyers,657.23,1,49,0,0.0075,0.8,44.9,0.3
15676,0,Frequent Budget Buyers,3435.76,3,19,265,0.005,0.5,59.9,0.3
12684,0,Frequent Budget Buyers,2283.63,7,8,205,0.005,0.5,56.2,0.3
15669,0,Frequent Budget Buyers,684.34,4,40,223,0.0075,0.8,45.3,0.3
15664,0,Frequent Budget Buyers,386.43,1,51,0,0.0075,0.8,40.1,0.3
14790,0,Frequent Budget Buyers,745.06,4,17,236,0.0075,0.8,46.0,0.3
14789,0,Frequent Budget Buyers,197.64,1,29,0,0.01,1.0,34.0,0.3
13507,0,Frequent Budget Buyers,2479.16,4,3,142,0.005,0.5,57.0,0.3
13505,0,Frequent Budget Buyers,4393.63,4,73,159,0.005,0.5,62.2,0.3
17043,0,Frequent Budget Buyers,1735.18,4,32,234,0.005,0.5,53.7,0.3
16734,0,Frequent Budget Buyers,650.51,3,52,61,0.0075,0.8,44.8,0.3
16730,0,Frequent Budget Buyers,743.11,3,52,267,0.0075,0.8,46.0,0.3
12718,0,Frequent Budget Buyers,238.25,1,71,0,0.0075,0.8,35.7,0.3
15696,0,Frequent Budget Buyers,2736.46,8,33,293,0.005,0.5,57.9,0.3
13824,0,Frequent Budget Buyers,1698.94,5,33,277,0.005,0.5,53.5,0.3
17063,0,Frequent Budget Buyers,1461.14,7,21,268,0.005,0.5,52.2,0.3
16407,0,Frequent Budget Buyers,2126.93,10,13,299,0.005,0.5,55.6,0.3
17253,0,Frequent Budget Buyers,178.26,1,18,0,0.01,1.0,33.1,0.3
17250,0,Frequent Budget Buyers,384.52,2,4,257,0.0075,0.8,40.0,0.3
13322,0,Frequent Budget Buyers,199.48000000000002,1,17,0,0.0075,0.8,34.1,0.3
13265,0,Frequent Budget Buyers,2107.66,5,53,220,0.005,0.5,55.5,0.3
16399,0,Frequent Budget Buyers,408.57,2,19,216,0.0075,0.8,40.6,0.3
16393,0,Frequent Budget Buyers,3046.21,13,2,366,0.005,0.5,58.8,0.3
16386,0,Frequent Budget Buyers,317.2,2,29,225,0.0075,0.8,38.3,0.3
14441,0,Frequent Budget Buyers,1712.89,4,1,254,0.005,0.5,53.6,0.3
